topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,0,False,0.4898892045021057,0.5359192490577698,0.4029197692871094,0.6336337924003601
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,1,False,0.6930076479911804,0.7011674046516418,0.5560823678970337,0.659817099571228
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,2,False,0.539088785648346,0.6582685112953186,0.5383199453353882,0.4848787486553192
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5149267911911011,0.6141678690910339,0.5032445192337036,0.5364671349525452
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,4,False,0.7580081820487976,0.7539903521537781,0.6476887464523315,0.6063239574432373
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,5,False,0.5591645836830139,0.6044347882270813,0.5643092393875122,0.45665815472602844
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,6,False,0.6238837838172913,0.6555466055870056,0.718205451965332,0.6922906041145325
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,7,False,0.7211549282073975,0.6988642811775208,0.7367010116577148,0.7025966048240662
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,8,False,0.6001734137535095,0.4746266007423401,0.6526352167129517,0.6278892159461975
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,9,False,0.5202192664146423,0.45227304100990295,0.609816312789917,0.5778573155403137
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,10,False,0.501125693321228,0.6357541680335999,0.5977063179016113,0.6015548706054688
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,11,True,0.6292527318000793,0.6249962449073792,0.5753459930419922,0.5506235361099243
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5530176162719727,0.6184424757957458,0.5416465997695923,0.5412206053733826
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,13,False,0.5044674873352051,0.5780608057975769,0.45836713910102844,0.5696315765380859
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,14,False,0.6737494468688965,0.6261496543884277,0.7619968056678772,0.7206054925918579
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,15,False,0.4918110966682434,0.5257238149642944,0.42665398120880127,0.4967913329601288
Openqa-AI_changes_human_life,qwen3-4b,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-4b/1000/Openqa-AI_changes_human_life_summary_1.json,16,False,0.48200976848602295,0.48127877712249756,0.45373234152793884,0.48707467317581177
