topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,0,False,0.44285517930984497,0.5140434503555298,0.41862204670906067,0.6451380252838135
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,1,False,0.6189435720443726,0.6213366389274597,0.5694599151611328,0.6219930648803711
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,2,False,0.4976434111595154,0.5522712469100952,0.53201824426651,0.4803566634654999
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5258395075798035,0.5678190588951111,0.5316047668457031,0.5077948570251465
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,4,False,0.6636047959327698,0.6045455932617188,0.6177085638046265,0.5559654235839844
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,5,False,0.5534495711326599,0.5587219595909119,0.5480432510375977,0.4392170011997223
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,6,False,0.5916275382041931,0.5920125842094421,0.6764892339706421,0.5848033428192139
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6304931044578552,0.619046151638031,0.711911678314209,0.6309608221054077
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,8,False,0.6120646595954895,0.40052470564842224,0.6505797505378723,0.5708634257316589
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,9,False,0.4334583878517151,0.400492787361145,0.49938276410102844,0.451953262090683
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,10,False,0.47090083360671997,0.5563835501670837,0.5724835991859436,0.5163143873214722
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,11,True,0.5801138281822205,0.5110381841659546,0.5883830785751343,0.4935596287250519
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5505723357200623,0.5533043146133423,0.5032229423522949,0.4910810887813568
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,13,False,0.47194892168045044,0.5606818795204163,0.4781918227672577,0.5165581703186035
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,14,False,0.48538392782211304,0.5438731908798218,0.6106138229370117,0.5668237209320068
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,15,False,0.5274803638458252,0.4549916684627533,0.38139545917510986,0.49151185154914856
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,16,False,0.4949949383735657,0.44786563515663147,0.48977699875831604,0.5183396339416504
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,17,True,0.6652872562408447,0.6286811232566833,0.594307541847229,0.6267071962356567
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,18,False,0.5561618208885193,0.5542716383934021,0.5529152154922485,0.6393230557441711
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,19,True,0.41322046518325806,0.5359359383583069,0.48108822107315063,0.5731189250946045
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,20,False,0.749527633190155,0.4961398243904114,0.6691281795501709,0.5925756692886353
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,21,False,0.5292586088180542,0.6428910493850708,0.5388538837432861,0.5363426208496094
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,22,False,0.5722503066062927,0.4659405052661896,0.6155275702476501,0.436055988073349
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5873522162437439,0.5589393377304077,0.5252079367637634,0.4185892641544342
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,24,False,0.6084718108177185,0.5521343946456909,0.6073690056800842,0.5604385733604431
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,25,False,0.6259360909461975,0.5817636847496033,0.6766268014907837,0.7453135251998901
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,26,False,0.6441023945808411,0.4972573518753052,0.6764788031578064,0.5470577478408813
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,27,True,0.6412750482559204,0.6062659621238708,0.5734584331512451,0.5370827913284302
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,28,False,0.6801761984825134,0.5649681091308594,0.5339640378952026,0.5422759056091309
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,29,False,0.6247593760490417,0.6274403929710388,0.5060873031616211,0.6621561050415039
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,30,False,0.7011067271232605,0.5819158554077148,0.45016714930534363,0.7268916368484497
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,31,False,0.691114604473114,0.6355239748954773,0.6315585970878601,0.7145465016365051
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,32,False,0.6450147032737732,0.5297784209251404,0.5774460434913635,0.5762467980384827
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,33,False,0.5251843333244324,0.6912663578987122,0.433647483587265,0.5607156753540039
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,34,False,0.6387186646461487,0.5794369578361511,0.6222299337387085,0.6660358309745789
Openqa-AI_changes_human_life,qwen3-14b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-14b/500/Openqa-AI_changes_human_life_summary_1.json,35,False,0.656080424785614,0.6016640067100525,0.6633918285369873,0.6936600804328918
