topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,0,False,0.4317909777164459,0.577795684337616,0.41333702206611633,0.6623280048370361
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,1,False,0.7417007684707642,0.7226693034172058,0.5778436660766602,0.6982656717300415
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,2,False,0.5623863339424133,0.6901323199272156,0.5355308055877686,0.5123422145843506
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5291231870651245,0.6053109169006348,0.5479955077171326,0.5179515480995178
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,4,False,0.704666793346405,0.6948423981666565,0.5893656611442566,0.5910603404045105
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,5,False,0.541652500629425,0.6158955097198486,0.532828688621521,0.5079845786094666
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,6,False,0.6041749119758606,0.6569288969039917,0.7267056703567505,0.6783546805381775
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6625025868415833,0.6852021813392639,0.696725606918335,0.6736421585083008
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,8,False,0.5655747056007385,0.475175678730011,0.6496656537055969,0.5798600912094116
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,9,False,0.46746066212654114,0.48730283975601196,0.5609973669052124,0.47860491275787354
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,10,False,0.5254406929016113,0.6118994951248169,0.5695822834968567,0.557634174823761
Openqa-AI_changes_human_life,gemini-2.5-flash,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gemini-2.5-flash/1000/Openqa-AI_changes_human_life_summary_1.json,11,True,0.6993146538734436,0.5678604245185852,0.5790388584136963,0.5254960060119629
