topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,0,False,0.4517652690410614,0.5656688809394836,0.4125248193740845,0.669302761554718
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,1,False,0.720924437046051,0.7450359463691711,0.551864504814148,0.7251572012901306
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,2,False,0.5593027472496033,0.6594563722610474,0.5601634383201599,0.5089017152786255
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,3,False,0.4867880940437317,0.6016214489936829,0.5483980774879456,0.5768232345581055
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,4,False,0.7295785546302795,0.733581006526947,0.6351916193962097,0.5849697589874268
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,5,False,0.5760692954063416,0.6103233098983765,0.5650129318237305,0.504692554473877
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,6,False,0.6314021944999695,0.6443869471549988,0.6438877582550049,0.6421486139297485
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6969905495643616,0.7032994627952576,0.6947602033615112,0.7273687720298767
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,8,False,0.5829352736473083,0.4752252697944641,0.6570026278495789,0.6490888595581055
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,9,False,0.5391063094139099,0.46869176626205444,0.5892617702484131,0.5200639367103577
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,10,False,0.4803239107131958,0.6585949063301086,0.5889924764633179,0.5833187103271484
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,11,True,0.6124717593193054,0.5603082776069641,0.5961471796035767,0.5212287902832031
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5574814081192017,0.6296572685241699,0.6180555820465088,0.5857319235801697
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,13,False,0.5106721520423889,0.6106491684913635,0.4800170660018921,0.5811752080917358
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,14,False,0.5340922474861145,0.5791685581207275,0.6970321536064148,0.6216624975204468
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,15,False,0.5520440936088562,0.48347610235214233,0.42051616311073303,0.5028796792030334
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,16,False,0.5015904307365417,0.4956684708595276,0.49458447098731995,0.5367258191108704
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,17,True,0.6524003148078918,0.6764719486236572,0.5911846160888672,0.7063784003257751
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,18,False,0.5901076197624207,0.6185368895530701,0.5443741679191589,0.6598784923553467
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,19,True,0.49259042739868164,0.5375805497169495,0.5446047782897949,0.5921198129653931
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,20,False,0.7899770140647888,0.5658567547798157,0.6353676319122314,0.6220978498458862
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,21,False,0.49944162368774414,0.6768680214881897,0.5770890116691589,0.5784393548965454
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,22,False,0.5966578125953674,0.445956826210022,0.5616414546966553,0.4028388559818268
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5865726470947266,0.6645146012306213,0.5603549480438232,0.5211107730865479
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,24,False,0.6588863730430603,0.6307032704353333,0.6383614540100098,0.6374154686927795
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,25,False,0.6377632021903992,0.6501919031143188,0.7097494006156921,0.8164646625518799
Openqa-AI_changes_human_life,web-rev-claude-sonnet-4-20250514,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-sonnet-4-20250514/500/Openqa-AI_changes_human_life_summary_1.json,26,False,0.6152298450469971,0.5036932826042175,0.6594192981719971,0.5769070386886597
