topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,0,False,0.5479651689529419,0.6622059941291809,0.6048892140388489,0.6693758964538574
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,1,False,0.6992549896240234,0.8120059370994568,0.6547144055366516,0.6758263111114502
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,2,False,0.48008543252944946,0.8128785490989685,0.5167938470840454,0.5413468480110168
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5515498518943787,0.6947645545005798,0.5615183115005493,0.5815200805664062
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,4,False,0.665346086025238,0.8195334076881409,0.6133043766021729,0.6411480903625488
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,5,False,0.5783573985099792,0.6905105710029602,0.5850396156311035,0.4927465617656708
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,6,False,0.7114186882972717,0.743276059627533,0.7457770109176636,0.6479755640029907
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,7,False,0.7122664451599121,0.798675000667572,0.726407527923584,0.7146482467651367
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,8,False,0.7098842263221741,0.7005704045295715,0.7186675667762756,0.7351676821708679
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,9,False,0.5741026997566223,0.625748336315155,0.5920779705047607,0.5979704856872559
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,10,False,0.6234326958656311,0.7399123311042786,0.6581333875656128,0.6753676533699036
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,11,True,0.5917960405349731,0.7049879431724548,0.6448736786842346,0.6184618473052979
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,12,False,0.6079950928688049,0.7213371396064758,0.6860122680664062,0.6589522361755371
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,13,False,0.6018201112747192,0.6674104332923889,0.6428017020225525,0.6301912665367126
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,14,False,0.6616362929344177,0.6914817690849304,0.7181719541549683,0.6996858716011047
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,15,False,0.4623359143733978,0.6492883563041687,0.5686591267585754,0.5402774810791016
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,16,False,0.44665324687957764,0.601104199886322,0.5408599376678467,0.5363962650299072
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,17,True,0.682381808757782,0.7213380932807922,0.7322012186050415,0.7611402273178101
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,18,False,0.546878457069397,0.6134831309318542,0.6327317357063293,0.5481953620910645
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,19,True,0.5070134997367859,0.6383935809135437,0.5442554354667664,0.6040389537811279
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,20,False,0.8060516715049744,0.6683372855186462,0.6737397909164429,0.6508297920227051
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,21,False,0.5726133584976196,0.7604203224182129,0.6226581335067749,0.6476395726203918
Openqa-AI_changes_human_life,gpt-5,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5/1000/Openqa-AI_changes_human_life_summary_1.json,22,False,0.5915749669075012,0.5847077965736389,0.5547601580619812,0.4470508396625519
