topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,0,False,0.5753069519996643,0.6202535033226013,0.4996345341205597,0.6870079040527344
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,1,False,0.7783574461936951,0.7703779339790344,0.6205960512161255,0.7452898621559143
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,2,False,0.5759803652763367,0.7537640333175659,0.5120449662208557,0.507910966873169
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5077627897262573,0.6503044962882996,0.5380496382713318,0.5552006959915161
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,4,False,0.7062305212020874,0.8513129353523254,0.5814298391342163,0.6346969604492188
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,5,False,0.558664858341217,0.6738328337669373,0.5294018387794495,0.5100280046463013
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,6,False,0.6569947004318237,0.6990521550178528,0.7357710599899292,0.6999754309654236
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6507899165153503,0.728203296661377,0.7219172120094299,0.710598886013031
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,8,False,0.5310594439506531,0.5423784852027893,0.6488444805145264,0.6602605581283569
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,9,False,0.6108258366584778,0.6140260696411133,0.687457799911499,0.6232322454452515
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,10,False,0.5302806496620178,0.6793121695518494,0.5793302059173584,0.6551707983016968
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,11,True,0.7141472101211548,0.71366947889328,0.713775634765625,0.6632799506187439
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5355647206306458,0.6602915525436401,0.6743247509002686,0.5938514471054077
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,13,False,0.6381815075874329,0.6766923666000366,0.6136667728424072,0.71323561668396
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,14,False,0.550446629524231,0.5788713693618774,0.5883282423019409,0.5458078384399414
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,15,False,0.5208160877227783,0.5938127636909485,0.5151561498641968,0.5765912532806396
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,16,False,0.504376232624054,0.5567362308502197,0.4671321213245392,0.5536837577819824
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,17,True,0.7062349915504456,0.7251405715942383,0.7091696262359619,0.765474796295166
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,18,False,0.5691799521446228,0.655730664730072,0.5506155490875244,0.6840199828147888
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,19,True,0.4696366786956787,0.630161464214325,0.5345841646194458,0.6339872479438782
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,20,False,0.8423179984092712,0.6891881823539734,0.6705343723297119,0.7193629145622253
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,21,False,0.49579089879989624,0.699701726436615,0.6131843328475952,0.5793684720993042
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,22,False,0.6073946356773376,0.5519680380821228,0.6018187999725342,0.44746270775794983
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5220330357551575,0.6372794508934021,0.551202654838562,0.5148921608924866
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,24,False,0.6306431889533997,0.681891143321991,0.6549637317657471,0.6849788427352905
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,25,False,0.6093617081642151,0.6848217248916626,0.7197620868682861,0.7873855829238892
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,26,False,0.6338640451431274,0.6623992323875427,0.6534708738327026,0.6789011359214783
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,27,True,0.732193648815155,0.6990959048271179,0.6159241199493408,0.6159738302230835
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,28,False,0.6225454211235046,0.6744853854179382,0.48178812861442566,0.5852112770080566
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,29,False,0.7004326581954956,0.6921440362930298,0.6736380457878113,0.763420820236206
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,30,False,0.6139258146286011,0.6066860556602478,0.4460781514644623,0.6697002053260803
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,31,False,0.6248261332511902,0.7633538842201233,0.6192660331726074,0.641072154045105
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,32,False,0.6570528745651245,0.616930365562439,0.6017164587974548,0.601091206073761
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,33,False,0.5276908874511719,0.657900333404541,0.38095661997795105,0.4897392988204956
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,34,False,0.6620623469352722,0.5911058187484741,0.6325136423110962,0.6234278678894043
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,35,False,0.6348196864128113,0.6365271210670471,0.5902648568153381,0.6152956485748291
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,36,True,0.543382465839386,0.6174131631851196,0.5805487632751465,0.6061014533042908
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,37,False,0.7410526275634766,0.6649954319000244,0.7716729640960693,0.6600730419158936
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,38,False,0.6439842581748962,0.5759535431861877,0.5480626821517944,0.580435574054718
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,39,True,0.7478936314582825,0.6050404906272888,0.5895498991012573,0.6256964206695557
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,40,True,0.6451069712638855,0.5792011022567749,0.5672591924667358,0.6516777873039246
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,41,True,0.6125416159629822,0.7452425956726074,0.6215774416923523,0.7379622459411621
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,42,False,0.6398913264274597,0.5683221817016602,0.5809059143066406,0.6042377352714539
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,43,False,0.6154161691665649,0.7187707424163818,0.6948046684265137,0.6860839128494263
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,44,False,0.47900986671447754,0.6817181706428528,0.5898455381393433,0.6627928614616394
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,45,False,0.5598492622375488,0.6252343058586121,0.6741740107536316,0.5729998350143433
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,46,False,0.5172075033187866,0.6757032871246338,0.7399532794952393,0.5911943912506104
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,47,False,0.5761629939079285,0.5445607304573059,0.7537189722061157,0.542070746421814
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,48,False,0.7004635334014893,0.7591040134429932,0.7612636685371399,0.6338862180709839
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,49,False,0.6261976361274719,0.5721229910850525,0.594599723815918,0.48701485991477966
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,50,True,0.5543347597122192,0.7030320763587952,0.5336827039718628,0.49117109179496765
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,51,False,0.7313377261161804,0.6546689867973328,0.6825112104415894,0.5823342800140381
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,52,True,0.4607948362827301,0.7082768082618713,0.5468363761901855,0.588154137134552
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,53,False,0.7127717137336731,0.7461484670639038,0.7519559860229492,0.6522158980369568
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,54,False,0.56864994764328,0.6868367791175842,0.7723772525787354,0.6213887333869934
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,55,True,0.6784279346466064,0.6986448168754578,0.4186767637729645,0.5855244994163513
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,56,False,0.689039409160614,0.6807669997215271,0.645785391330719,0.7513359785079956
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,57,False,0.5865090489387512,0.7617457509040833,0.5701078176498413,0.7345130443572998
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,58,False,0.5348888039588928,0.6589983701705933,0.4881554841995239,0.7000066637992859
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,59,False,0.4769657254219055,0.6110605597496033,0.6231361627578735,0.5879135131835938
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,60,False,0.5273697972297668,0.6686062812805176,0.534553050994873,0.6223586797714233
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,61,True,0.6064211130142212,0.6286292672157288,0.5034911036491394,0.6478760242462158
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,62,True,0.31127244234085083,0.5285914540290833,0.43785473704338074,0.4905860126018524
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,63,False,0.6082351803779602,0.6109815239906311,0.5452686548233032,0.6575467586517334
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,64,False,0.5099067091941833,0.6150701642036438,0.5531597137451172,0.6023167967796326
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,65,False,0.7984667420387268,0.74247807264328,0.741278886795044,0.7855201363563538
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,66,False,0.6417694687843323,0.6530609726905823,0.6139268279075623,0.6265692710876465
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,67,False,0.6448445320129395,0.5756475329399109,0.6768736839294434,0.7205048203468323
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,68,False,0.376068115234375,0.6581780314445496,0.47718188166618347,0.4416131377220154
Openqa-AI_changes_human_life,web-rev-claude-opus-4-20250514,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/web-rev-claude-opus-4-20250514/1000/Openqa-AI_changes_human_life_summary_1.json,69,False,0.515301525592804,0.6170744299888611,0.5662033557891846,0.5130407214164734
