topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,0,False,0.4301932156085968,0.5269787311553955,0.425776869058609,0.6343687772750854
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,1,False,0.6377511024475098,0.6204919219017029,0.5292991399765015,0.6140984296798706
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,2,False,0.4590010344982147,0.5215310454368591,0.5640109777450562,0.4577663838863373
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,3,False,0.5155128836631775,0.568005383014679,0.5446652173995972,0.520034670829773
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,4,False,0.6416651606559753,0.5828627347946167,0.6109422445297241,0.5248934030532837
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,5,False,0.5427807569503784,0.561244785785675,0.5644121170043945,0.45759317278862
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,6,False,0.5600147843360901,0.5856879353523254,0.6931769847869873,0.6162681579589844
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,7,False,0.6476274132728577,0.6025680899620056,0.7175568342208862,0.6381253004074097
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,8,False,0.6063510179519653,0.4309149384498596,0.6267644166946411,0.5804601907730103
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,9,False,0.47278982400894165,0.395405113697052,0.5180633664131165,0.4879765212535858
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,10,False,0.49708306789398193,0.49042385816574097,0.5462867021560669,0.4978775680065155
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,11,True,0.6160706281661987,0.5274920463562012,0.5937300324440002,0.5259677767753601
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,12,False,0.5483314394950867,0.5327498316764832,0.5269924402236938,0.5108057260513306
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,13,False,0.48713696002960205,0.5462416410446167,0.46972301602363586,0.5518649220466614
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,14,False,0.47456252574920654,0.5398055911064148,0.6389869451522827,0.5864975452423096
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,15,False,0.535779595375061,0.44277241826057434,0.37911927700042725,0.49321624636650085
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,16,False,0.49659985303878784,0.4435458779335022,0.4808492958545685,0.5088900327682495
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,17,True,0.6787890791893005,0.6193249821662903,0.6064846515655518,0.6472418308258057
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,18,False,0.5928533673286438,0.5477032661437988,0.5547040700912476,0.6197912693023682
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,19,True,0.5100913643836975,0.5410709381103516,0.5064524412155151,0.6009177565574646
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,20,False,0.7510630488395691,0.4875863194465637,0.6306745409965515,0.5671898126602173
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,21,False,0.5242180228233337,0.6445506811141968,0.5448933839797974,0.5391222238540649
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,22,False,0.5681037306785583,0.4349272847175598,0.6085437536239624,0.42939335107803345
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5826467871665955,0.5633437037467957,0.5452531576156616,0.42285481095314026
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,24,False,0.605216920375824,0.5516034960746765,0.6223030686378479,0.5456597805023193
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,25,False,0.6319877505302429,0.5830457806587219,0.668712317943573,0.7451325058937073
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,26,False,0.631706714630127,0.5096173882484436,0.6341558694839478,0.5120795965194702
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,27,True,0.6147156953811646,0.5725968480110168,0.5658569931983948,0.4878368377685547
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,28,False,0.6762905716896057,0.5593289136886597,0.5275866985321045,0.5254345536231995
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,29,False,0.6068032383918762,0.60782790184021,0.49916425347328186,0.6547164916992188
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,30,False,0.6734439730644226,0.5918192267417908,0.42372459173202515,0.6993513703346252
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,31,False,0.690049946308136,0.642711341381073,0.6500308513641357,0.7117260098457336
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,32,False,0.6320886611938477,0.5329539179801941,0.5592092871665955,0.584957480430603
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,33,False,0.513476550579071,0.6836673617362976,0.4500468075275421,0.5579234957695007
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,34,False,0.6099535822868347,0.5694176554679871,0.5890017747879028,0.639697253704071
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,35,False,0.6677471399307251,0.6179291605949402,0.6374918222427368,0.6981927156448364
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,36,True,0.48897331953048706,0.5633796453475952,0.5676255226135254,0.5109540224075317
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,37,False,0.7430248856544495,0.5954310894012451,0.7359299063682556,0.6422007083892822
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,38,False,0.6711676716804504,0.4227486848831177,0.5503642559051514,0.46203258633613586
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,39,True,0.6629302501678467,0.5028854012489319,0.5566649436950684,0.5887173414230347
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,40,True,0.5345308184623718,0.5111724734306335,0.4843522608280182,0.5840640068054199
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,41,True,0.5588570237159729,0.605435848236084,0.5318011045455933,0.5604737997055054
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,42,False,0.4824078679084778,0.5337514281272888,0.5723809599876404,0.5108277201652527
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,43,False,0.628471314907074,0.5694665312767029,0.5999624133110046,0.5464767813682556
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,44,False,0.4095395505428314,0.5110322833061218,0.5250234603881836,0.505050539970398
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,45,False,0.6030372381210327,0.5436837077140808,0.6812447309494019,0.5567052364349365
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,46,False,0.4988921880722046,0.5517660975456238,0.6424087285995483,0.47515276074409485
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,47,False,0.5618812441825867,0.4535287320613861,0.6476167440414429,0.4877631962299347
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,48,False,0.6019710898399353,0.5240781903266907,0.6708134412765503,0.48541054129600525
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,49,False,0.615955650806427,0.5145207047462463,0.5644530057907104,0.4758419692516327
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,50,True,0.6130676865577698,0.6170281767845154,0.5692634582519531,0.51720130443573
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,51,False,0.7939208149909973,0.5717470049858093,0.7578893899917603,0.5532840490341187
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,52,True,0.4854459762573242,0.5927639603614807,0.5172600746154785,0.6187625527381897
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,53,False,0.6835291385650635,0.6065658926963806,0.7298787832260132,0.5895019769668579
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,54,False,0.6314440369606018,0.6918318271636963,0.6421128511428833,0.5608877539634705
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,55,True,0.7949329018592834,0.6465901136398315,0.502754271030426,0.6147894263267517
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,56,False,0.6646263003349304,0.6079366207122803,0.5922349095344543,0.677452027797699
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,57,False,0.47777658700942993,0.5763255953788757,0.670046329498291,0.6821604371070862
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,58,False,0.5114582180976868,0.5937821865081787,0.46292540431022644,0.6365311741828918
Openqa-AI_changes_human_life,qwen3-30b-a3b,500,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/qwen3-30b-a3b/500/Openqa-AI_changes_human_life_summary_1.json,59,False,0.3993005156517029,0.5658172369003296,0.576714038848877,0.5534776449203491
